slide,inst,area,ecc,extent,axis_ratio
280120-21,151,10239,0.5742364041700784,0.7629657228017884,1.221464253765159
280120-21,152,10057,0.6426807182998088,0.6985968324534593,1.305254484905145
280120-21,153,7454,0.5628684103074879,0.8334078711985689,1.2098532552507597
280120-21,154,15774,0.6756464327589902,0.6196574481458202,1.3564364997853442
280120-21,155,16424,0.7841208878810648,0.7045298558682224,1.611322789392213
280120-21,156,8636,0.4497766698996367,0.7337298215802889,1.119643971650999
280120-21,157,5008,0.954568972833327,0.4121132323897301,3.3558166289834306
280120-21,158,9425,0.45931413491479606,0.7738095238095238,1.1257788813066867
280120-21,159,6991,0.6392612694840994,0.7273200166458593,1.3004076769623318
280120-21,160,10275,0.463236589162889,0.7602101213376738,1.128369326522839
280120-21,161,15254,0.7904645030296354,0.7669180492709905,1.6326321300489426
280120-21,162,7998,0.37611563595475683,0.6921079958463136,1.0792460915952837
280120-21,163,9045,0.5798642822245534,0.702251552795031,1.2274259686053328
280120-21,164,10953,0.5553887135689357,0.7182295081967213,1.2025144031681918
280120-21,165,8565,0.5374607584079749,0.7458202716823407,1.1858334263796406
280120-21,166,9567,0.6563407049245358,0.79725,1.3254431808158718
280120-21,167,9505,0.30330218658746944,0.75779319142151,1.0494342024014793
280120-21,168,4991,0.9123681297422228,0.5692290145985401,2.4427735619268582
280120-21,169,10181,0.4519577577101415,0.7437901811805961,1.1210267915817997
280120-21,170,8904,0.27190624595416263,0.7706422018348624,1.0391513287051943
280120-21,171,6635,0.7083051718135476,0.8116207951070337,1.416618495298742
280120-21,172,14732,0.6933394985587226,0.720039100684262,1.3877110927759886
280120-21,173,8689,0.26110703646141425,0.7881179138321995,1.035936798085069
280120-21,174,9858,0.7544026271374407,0.6928104575163399,1.5234335198076434
280120-21,175,10730,0.43775895765115663,0.7392862064213862,1.1122327695664824
280120-21,176,9170,0.5231853243638558,0.7513929859062602,1.1734073918441288
280120-21,177,8218,0.36269206042635677,0.7749174917491749,1.0730660944892987
280120-21,178,10392,0.4426348452111101,0.7743666169895678,1.1151977486517883
280120-21,179,9421,0.39767388789847413,0.7791745926722355,1.0898863882836045
280120-21,180,16888,0.8785281593229604,0.6627943485086342,2.0934053946123665
280120-21,181,9955,0.7219458780590237,0.6693786982248521,1.4451921125557825
280120-21,182,8637,0.48599604749152986,0.7742716270730614,1.1442158081964553
280120-21,183,9045,0.5806476752271413,0.7153590635874724,1.2282674250648242
280120-21,184,6941,0.5808573764464566,0.7945283882783882,1.228493155736658
280120-21,185,8506,0.36857072246022365,0.7865002311604253,1.0757318319396008
280120-21,186,7038,0.7637409980703407,0.5481308411214953,1.5491319546640743
280120-21,187,6687,0.4134688832143421,0.6687,1.0982756255404622
280120-21,188,8501,0.7419024315879601,0.5896920088790233,1.4914068408545387
280120-22,1,14152,0.6258300416485634,0.757277397260274,1.2821179195963044
280120-22,2,9806,0.4135083352279259,0.7887709137709138,1.0982972367750887
280120-22,3,7698,0.7096188780509547,0.8295258620689655,1.4192737099961956
280120-22,4,10780,0.4171117292878209,0.787551139684395,1.1002852615055185
280120-22,5,8868,0.8126787212804861,0.8193661646493579,1.7161135672975327
280120-22,6,10523,0.3732681423118259,0.7889488678962363,1.077907371257236
280120-22,7,12674,0.5449151515229538,0.776593137254902,1.1926183728003612
280120-22,8,12600,0.5964090565393708,0.7532281205164992,1.2458254614188886
280120-22,9,14140,0.5729837994849573,0.7949626131444313,1.220156953190638
280120-22,10,8442,0.622203144471119,0.8341897233201581,1.2773744086444452
280120-22,11,11480,0.5973210951874799,0.8304398148148148,1.2468793916097438
280120-22,12,12916,0.32846669845625975,0.7763418885616398,1.0587438161951734
280120-22,13,11590,0.3484901249085998,0.7924786324786325,1.0668800972090295
280120-22,14,16919,0.3403149130782123,0.7778850574712644,1.063477343133578
280120-22,15,12725,0.4417941675079976,0.7593388232485977,1.11468249971688
280120-22,16,10405,0.5118878127108482,0.78033598320084,1.1640734692748111
280120-22,17,14077,0.30613585756314504,0.8080941446613088,1.0504335916254883
280120-22,18,13867,0.38144570796248134,0.7619230769230769,1.0817930249267176
280120-22,19,12052,0.5584273160397015,0.7716737098220002,1.205467827813963
280120-22,20,15492,0.2827053594822809,0.768452380952381,1.0425280585580359
280120-22,21,11176,0.2836443503995746,0.7826330532212885,1.0428294754928937
280120-22,22,11007,0.5808926661633973,0.7466422466422467,1.2285311632322846
280120-22,23,13292,0.3817638684230809,0.7535147392290249,1.081946764306614
280120-22,24,11242,0.5008187188341985,0.7742424242424243,1.1553318217431086
280120-22,25,12112,0.5465756314790164,0.7492267722380305,1.1941585434842166
280120-22,26,11525,0.17951599385269473,0.7807207695434223,1.016513201193426
280120-22,27,12321,0.5258140621902948,0.7936231884057972,1.1756413643993309
280120-22,28,11621,0.22487849866659293,0.787330623306233,1.0262864674760572
280120-22,29,10834,0.1909159020653245,0.791438381181971,1.0187382674034324
280120-22,30,11122,0.338901724415889,0.7666115246760408,1.062900563698567
280120-22,31,8089,0.557881049635693,0.7697211913597869,1.20493407886544
280120-22,32,11753,0.5176888149913733,0.8125691371681416,1.168812820078049
280120-22,33,12592,0.4504036995393153,0.7874921826141338,1.120040302612054
280120-22,34,11263,0.5945122736746407,0.7828051153739227,1.2436472393766234
280120-22,35,11813,0.3460752789489257,0.7622273841786037,1.0658631506594702
280120-22,36,12561,0.6495738272332057,0.720943580324858,1.31527284441867
280120-22,37,8375,0.5347563341759793,0.8351615476665337,1.1834231162333209
280120-22,38,12504,0.45450817831337914,0.7815,1.1226588243168094
280120-22,39,11901,0.7014646319931921,0.7155483405483406,1.403106517536692
280120-22,40,15078,0.48810489978481714,0.7770562770562771,1.145757583411285
280120-22,41,10474,0.2865492738582124,0.7786202795123401,1.0437699654264792
280120-22,42,11916,0.1365214151785392,0.7628192817361245,1.0094513722292193
280120-22,43,13007,0.42997413691919606,0.7712879506641366,1.1076144889923911
280120-22,44,10627,0.49995734959295024,0.7590714285714286,1.1546677088810327
280120-22,45,13843,0.5315477867811407,0.7487964515605561,1.1805980903730797
280120-22,46,11588,0.484671514098198,0.7811257162116616,1.1432540200610084
280120-22,47,10180,0.384801411040247,0.7835591133004927,1.0834243345804895
280120-22,48,10717,0.5842020763937511,0.7741818969876472,1.232121547935207
280120-22,49,4782,0.9144131200453204,0.7449758529365945,2.4704642392740928
280120-22,50,13213,0.3085430664152145,0.7469613884334897,1.0512921505306276
280120-22,51,10058,0.20295007393784426,0.787688934137364,1.0212532120660416
280120-22,52,13296,0.32494379750102204,0.7689994216310005,1.057380521506149
280120-22,53,10990,0.4179294065983669,0.7837683639994295,1.100740296769018
280120-22,54,13109,0.4388320476572925,0.7881794131794132,1.1128804629392504
280120-22,55,14044,0.5468945474622948,0.7402487876871179,1.1944555741012357
280120-22,56,12821,0.3112094543789021,0.7586839457956092,1.052253491158535
280120-22,57,10783,0.3670869923974819,0.7746408045977011,1.0750530948631671
280120-22,58,9921,0.7009910992327653,0.7576174112256586,1.402190179914673
280120-22,59,11616,0.40016611342940517,0.8006617038875103,1.091175786304421
280120-22,60,9495,0.5307250471102961,0.7938963210702341,1.1798796707436172
280120-22,61,21476,0.5745405927635877,0.8050682261208577,1.2217827914393566
280120-22,62,12261,0.5738179845481574,0.7920031005748983,1.2210267785746716
280120-22,63,14147,0.5850524283805697,0.7771368929905516,1.233052506690655
280120-22,64,9517,0.5953318308202505,0.7734254368143031,1.2445861462894876
280120-22,65,8580,0.5271399359318263,0.790929203539823,1.1767772515979904
280120-22,66,9922,0.6473221251222838,0.7585626911314984,1.3119631191176773
280120-22,67,9564,0.3897162197571547,0.784577522559475,1.08585296859775
280120-22,68,11392,0.48196451504416193,0.8065132743362832,1.141304009117699
280120-22,69,11237,0.5391888073900758,0.7942465366129489,1.1873876899743392
280120-22,70,10747,0.7066346518843487,0.7634981528843422,1.4132705630344298
280120-22,71,7160,0.8250636392824247,0.696294855586891,1.7697867931561075
280120-22,72,11227,0.6113496081519341,0.8240604815032296,1.2636463758590606
280120-22,73,8770,0.8041075514705271,0.6920770202020202,1.682131487967257
280120-22,74,9505,0.7028286617676853,0.8640909090909091,1.4057596201176754
280120-22,75,11399,0.5891279367739085,0.7566544971788914,1.237562845174564
280120-22,76,10689,0.15979411240287625,0.787577365163572,1.0130168981485366
280120-22,77,12235,0.5187978228122507,0.7260696694558186,1.1697316075713977
280120-22,78,8131,0.747313799696405,0.6921178072863466,1.5049559354703348
280120-22,79,13858,0.5606128559050211,0.7607597716293368,1.2076156621655458
280120-22,80,11316,0.5142377860024686,0.7941052631578948,1.1659799856411228
280120-22,81,13458,0.5386948066563569,0.8480151228733459,1.1869422361930848
280120-22,82,10974,0.5503161047848257,0.7876830318690784,1.1976673316691244
280120-22,83,7394,0.9264256207253162,0.8573747680890538,2.6561987857512626
280120-22,84,11810,0.5385613037228835,0.7558883768561188,1.1868220090459447
280120-22,85,12450,0.5907686159138695,0.7091592617908408,1.2394015262520999
280120-22,86,7897,0.8102803463524133,0.7133694670280036,1.7063610147091521
280120-22,87,6793,0.809854831396416,0.7403007846556233,1.704651016585066
280120-22,88,10166,0.6293237967263945,0.7560050568900126,1.286764132261159
280120-22,89,10721,0.7631291777481511,0.733059829059829,1.5473984229537252
280120-22,90,10312,0.7296853595408558,0.741017533774073,1.462452136307712
280120-22,91,6257,0.7962027715737978,0.7050140845070423,1.6528109529139472
280120-22,92,8332,0.9067727169503477,0.6312121212121212,2.3718052256660953
280120-22,93,8791,0.708367676129073,0.7053678889512959,1.4167443780384072
280120-22,94,16850,0.3146766223973244,0.7797676893886807,1.0535199316920585
280120-22,95,8113,0.8820721285302503,0.7826548331082385,2.122626776295093
280120-22,96,11178,0.5418273962200659,0.7728152654867256,1.1897824602774865
280120-22,97,13768,0.48270204366813707,0.7710573476702509,1.1418332240917743
280120-22,98,10826,0.6272879215334028,0.7587608634707037,1.2840474300468658
280120-22,99,12613,0.4079523766718974,0.7892003503941935,1.095286403057655
280120-22,100,13021,0.5911442736365822,0.7416837548416496,1.2398243954915182
280120-22,101,8450,0.21848963183138437,0.6921690694626474,1.024758923719352
280120-22,102,6321,0.8616963806821687,0.8091397849462365,1.9707375882435791
280120-22,103,8729,0.2956427618813236,0.792033390799383,1.0467931510378212
280120-22,104,10743,0.5372894531358946,0.7905658988888071,1.1856799523065764
280120-22,105,6051,0.7506108933943035,0.7147413182140326,1.5134443172223777
280120-22,106,9320,0.605822984428396,0.7497988736926791,1.2569138640189366
280120-22,107,4483,0.7782375231820121,0.730606258148631,1.592432685605168
280120-22,108,11992,0.6686389186355172,0.7219747140276942,1.3448320983139734
280120-22,109,10566,0.47321323173458346,0.7593244699964068,1.135140883565664
280120-22,110,9021,0.6939346007311741,0.7461538461538462,1.3888155253765024
280120-22,111,12435,0.583221588579703,0.8224206349206349,1.2310524049346177
280120-22,112,10249,0.6852317037585077,0.7612150920974451,1.3730131539075565
280120-22,113,11744,0.685559351093863,0.7508951406649617,1.3735947853737231
280120-22,114,11565,0.6289649340166776,0.8065978518621844,1.286283368153364
280120-22,115,9689,0.5176564931160107,0.7739436057193066,1.1687861040565468
280120-22,116,12045,0.2872042938678946,0.7536603679139031,1.0439837113033568
280120-22,117,11858,0.6193075057205759,0.7389082751744765,1.2736443646545488
280120-22,118,11186,0.5643893236130694,0.8619201725997843,1.2113742024186454
280120-22,119,12889,0.46988168693935234,0.7546252927400469,1.1328499942676302
280120-22,120,7602,0.8401586977164611,0.7564179104477612,1.8438596306272408
280120-22,121,9377,0.6481350289597037,0.7168960244648318,1.3131537797904063
280120-22,122,11395,0.4724082252288509,0.7722282461371646,1.1345845738307399
280120-22,123,9850,0.6861419417607694,0.6884260553536483,1.3746315028827025
280120-22,124,11511,0.6130309384390329,0.7895061728395062,1.265728412855003
280120-22,125,8485,0.5151460437189251,0.7080273698264352,1.1667217124631741
280120-22,126,7625,0.709966527768842,0.7667940466613034,1.4199796955866602
280120-22,127,7298,0.8446508175095384,0.8585882352941177,1.8680497129399827
280120-22,128,4460,0.9069053621956911,0.7874293785310734,2.37341179712815
280120-22,129,10945,0.47460741245496946,0.7234450393284421,1.1361085364252248
280120-22,130,5659,0.8518660749896645,0.7543321780858437,1.909272630676855
280120-22,131,10077,0.763141078043956,0.6162548923679061,1.5474320725468675
280120-22,132,7610,0.8729773871375545,0.5818042813455657,2.0501857565782866
280120-22,133,9629,0.7328843244393879,0.7695812020460358,1.4698246477309167
280120-22,134,11308,0.33744318889358754,0.7536656891495601,1.062308770005154
280120-22,135,13244,0.6349081411951394,0.7163953048087845,1.2943515479192507
280120-22,136,12905,0.6181924527383014,0.7365867579908676,1.2722212925994218
280120-22,137,8101,0.9462765481784107,0.6067710283873867,3.0925431689209817
280120-22,138,8878,0.6142519117962041,0.7430532306662203,1.2672504500080413
280120-22,139,11287,0.42334740787600234,0.7774486843917895,1.1037924479201295
280120-22,140,11987,0.5036770115079399,0.7490938632670916,1.1575520390572853
280120-22,141,10541,0.6181607388567358,0.7696407710280374,1.2721809253397987
280120-22,142,11767,0.35603122935161297,0.7660807291666667,1.0701206654280229
280120-22,143,14311,0.6184935827001439,0.7543221589711153,1.272604883055463
280120-22,144,9123,0.7908448199223014,0.6337176993609336,1.633942276939536
280120-22,145,13021,0.5012977465272098,0.7543158382574441,1.1557021422808265
280120-22,146,10503,0.44863903953686707,0.7810664088644307,1.1189273807897007
280120-22,147,9478,0.9219042182913496,0.6915219611848825,2.581192186639966
280120-22,148,11585,0.4007306663541719,0.7431522227211496,1.0914696262072152
280120-22,149,8075,0.5430353814819189,0.6355765446674537,1.1908875916311732
280120-22,150,11226,0.6672507538822534,0.7256625727213962,1.3425825513983238
280120-22,151,5942,0.40040259938755923,0.6818129661503155,1.0912987937978516
280120-22,152,9898,0.7136616994832609,0.6990112994350283,1.427571053678039
280120-22,153,7553,0.5387925160156518,0.624679513687867,1.1870302712007184
280120-22,154,5707,0.9194646507383707,0.7952898550724637,2.5434117162653087
280120-22,155,12286,0.5545545469213549,0.7647681294740118,1.2017102132232387
280120-22,156,8119,0.7735711104586392,0.658902775523454,1.5780101003552243
280120-22,157,11447,0.6155802585788868,0.7226641414141414,1.2689160482139874
280120-22,158,16500,0.820708815789906,0.67171470444553,1.7502507991239817
280120-22,159,14481,0.4190934263551508,0.744600987248046,1.1013905866278746
280120-22,160,5436,0.22660354488809595,0.798941798941799,1.0267076635580128
280120-22,161,7120,0.7009302519539576,0.6612798365375685,1.4020726087138642
280120-22,162,13393,0.42240178295470004,0.758208786231884,1.1032550753180899
280120-22,163,8469,0.8839510263032211,0.5991086587436333,2.13867377224142
280120-22,164,14292,0.6774411001732207,0.7288861689106487,1.3594769407252874
280120-22,165,9879,0.3899615714204257,0.7158695652173913,1.0859754473400285
280120-22,166,10137,0.6345229403039879,0.7518914107699154,1.2938216936715852
280120-22,167,8610,0.668380633056502,0.7252358490566038,1.3444123308766651
280120-22,168,13123,0.758291200904748,0.711466522092708,1.5339399850969235
280120-22,169,8699,0.5643440851699709,0.7227484214024593,1.2113288208409012
280120-22,170,8493,0.8154586179032984,0.645021645021645,1.7276666049259712
280120-22,171,9427,0.5978255144160957,0.623478835978836,1.2474641299629003
280120-22,172,8176,0.6512619800758682,0.617989417989418,1.3177783269341736
280120-24,1,11084,0.5083695385205023,0.7862665815421721,1.1612526855853365
280120-24,2,11535,0.4383272441778273,0.8286637931034483,1.112575436288233
280120-24,3,5979,0.765711747324938,0.73003663003663,1.5547653029442947
280120-24,4,8225,0.7231019177401842,0.8221711315473811,1.447719896672547
280120-24,5,11024,0.48758661440068135,0.7742660486023318,1.1453774696851478
280120-24,6,11343,0.3892358675376418,0.7818444995864351,1.0856135212951397
280120-24,7,13868,0.38238951773216084,0.7908302919708029,1.082249651933241
280120-24,8,13095,0.45609655913717856,0.8061438069441025,1.1236835136255507
280120-24,9,8868,0.6687472481133898,0.7589216944801027,1.345008321494981
280120-24,10,11724,0.6073728037847193,0.7542460113226969,1.2587848364482401
280120-24,11,10028,0.7079686999191439,0.7395280235988201,1.4159416126091533
280120-24,12,14487,0.5113998531952314,0.7667513496348047,1.163679853595972
280120-24,13,10432,0.6622209004108579,0.7429141147984618,1.3345635029868215
280120-24,14,8966,0.3449002513645767,0.7909315455187015,1.06537192079288
280120-24,15,6828,0.3817567250472403,0.7821305841924399,1.0819433104058305
280120-24,16,19005,0.05042611696898971,0.775967662910338,1.0012738264597238
280120-24,17,9929,0.3294583114336581,0.777586341921842,1.0591311626132773
280120-24,18,6458,0.6347784408715326,0.715567867036011,1.2941730330142005
280120-24,19,10710,0.6434230811433587,0.8258154059680777,1.3063173497676392
280120-24,20,12298,0.7755091061814968,0.7226466094723234,1.5839416668744435
280120-24,21,13287,0.43736018982573044,0.794296987087518,1.1119927736925526
280120-24,22,11477,0.5255781584501481,0.7873362145846196,1.1754399073249395
280120-24,23,9327,0.6009904417258423,0.7125286478227655,1.251163253659112
280120-24,24,7955,0.5732733307790691,0.7556041033434651,1.2204585006240658
280120-24,25,9913,0.23532763209168867,0.7833886518097044,1.0288953953212536
280120-24,26,11920,0.46057063438726387,0.7879428873611846,1.1266043535941561
280120-24,27,8774,0.795428117141756,0.7794953802416489,1.6500344731045444
280120-24,28,9862,0.4503707008310782,0.7810866466022494,1.1200194206268315
280120-24,29,16723,0.3641130121363906,0.779191128506197,1.073704702328849
280120-24,30,9796,0.5855631097399752,0.7693395115055368,1.2336132643116513
280120-24,31,12960,0.7010731040119381,0.7397260273972602,1.4023486953188686
280120-24,32,12057,0.4169399842937899,0.7596396169354839,1.1001898707086712
280120-24,33,11359,0.5466638443193063,0.7943356643356644,1.19424066328406
280120-24,34,8672,0.48994848607708286,0.7735260012487736,1.1471160410469792
280120-24,35,10247,0.8409088616100994,0.647437922537436,1.8478250959278397
280120-24,36,6432,0.6822948018213416,0.7680917124432768,1.3678446879547186
280120-24,37,14526,0.5557453174708781,0.7914351095129127,1.2028590545965545
280120-24,38,6364,0.5436594040426744,0.7730806608357629,1.1914606562295513
280120-24,39,8754,0.40880509019136346,0.8031192660550459,1.0957442513543354
280120-24,40,11878,0.643619110336289,0.7485977185353249,1.3065986498684599
280120-24,41,13629,0.5774796773473176,0.752817057003977,1.2248821679363808
280120-24,42,9640,0.7252278491756535,0.7934156378600823,1.4524139560683422
280120-24,43,10732,0.638708622904548,0.7454848569046958,1.2996318088923162
280120-24,44,11642,0.5155153318794691,0.7916496668026656,1.1670240708550679
280120-24,45,11267,0.6139696222357647,0.7328130081300813,1.2668977970121287
280120-24,46,9384,0.7017947229962607,0.7447619047619047,1.4037467102353909
280120-24,47,8376,0.5985978260879852,0.7574606619641888,1.2483619728526725
280120-24,48,9655,0.6681561243237664,0.7468285891089109,1.3440479085296413
280120-24,49,12001,0.5088911206788128,0.7559208868732679,1.161668345652958
280120-24,50,8964,0.260603018945246,0.7410714285714286,1.0357906635982703
280120-24,51,11900,0.6124190570278095,0.7882882882882883,1.26496885059208
280120-24,52,9663,0.4134028613181057,0.7848440545808967,1.0982394671793527
280120-24,53,8597,0.7673699256025204,0.8040591096146652,1.5595644965708437
280120-24,54,8453,0.28715547865737484,0.7673384168482208,1.0439677605793536
280120-24,55,12496,0.48844003389225726,0.7883414295628036,1.1460037896500819
280120-24,56,7543,0.5292291754414872,0.7256373256373256,1.1785796616937871
280120-24,57,12173,0.3767303319648874,0.7551488833746898,1.0795370786009328
280120-24,58,5204,0.7080485894322172,0.7975478927203065,1.4161022099139573
280120-24,59,9760,0.860704953554004,0.7721518987341772,1.9642348260350937
280120-24,60,11231,0.5824368645738578,0.7868151884545327,1.23020001828441
280120-24,61,5343,0.8193488325905908,0.7559422750424448,1.7443017864047121
280120-24,62,8918,0.7417419490929652,0.7050359712230215,1.4910120715106985
280120-24,63,8468,0.6113742867890605,0.7539173789173789,1.2636768205759057
280120-24,64,8733,0.6796161641746294,0.7580729166666667,1.3632003184793338
280120-24,65,8779,0.8100681843767882,0.7632585637280473,1.7055076535528109
280120-24,66,5102,0.8280854528750524,0.8063853327011222,1.78379704386811
280120-24,67,7810,0.49907094028776444,0.7518290335001925,1.1539866748713534
280120-24,68,8903,0.3130567048909631,0.7570578231292517,1.0529259146166143
280120-24,69,10723,0.3748977579179624,0.7778180763092993,1.0786716629334168
280120-24,70,4075,0.8952423682608861,0.7672754660139334,2.2442683554053824
280120-24,71,9614,0.6060002144461125,0.7666666666666667,1.257127155560243
280120-24,72,8522,0.6476654027499225,0.8399369209540706,1.3124653406021674
280120-24,73,8460,0.7277805940145206,0.7970604861503674,1.4581297238525648
280120-24,74,4182,0.8818329863374191,0.7401769911504424,2.1206125705189875
280120-24,75,4793,0.8572795308131317,0.7641900510204082,1.942308592527715
280120-24,76,9206,0.7557904357410257,0.7380150713484047,1.5271522141067977
280120-24,77,12658,0.6260007620365988,0.7497038616441601,1.2823431875347204
280120-24,78,13947,0.7061816616573683,0.7609668267132257,1.412368152078589
280120-24,79,10032,0.2914143378883989,0.6852459016393443,1.0453723717644354
280120-24,80,8395,0.6546718907547278,0.7604166666666666,1.322903270072049
280120-24,81,8004,0.6855402997864684,0.773109243697479,1.373560938102874
280120-24,82,6893,0.8174664658411189,0.6224489795918368,1.7361828642450023
280120-24,83,17144,0.18887460890486799,0.7933731315655513,1.0183286811432213
280120-24,84,14870,0.591363674742776,0.7289215686274509,1.2400716950506034
280120-24,85,7712,0.8721758535303598,0.6231919191919192,2.0441851520610728
280120-24,86,16345,0.46434642903181195,0.7626446435237029,1.1291095521593852
280120-24,87,15484,0.3640585712333127,0.7741225877412259,1.073680168307907
280120-24,88,12354,0.5530020344267069,0.7146824019437695,1.2002209810950075
280120-24,89,9972,0.46153576118858436,0.7753071062043229,1.1272411752169063
280120-24,90,7508,0.884524798127407,0.6097125223323047,2.14365408860063
280120-24,91,16431,0.5894888429016601,0.7366840028694405,1.237966166263344
280120-24,92,10575,0.532979703513082,0.7833333333333333,1.1818542463885882
280120-24,93,8134,0.5657661014324145,0.8142142142142142,1.2127595268438203
280120-24,94,11432,0.4240543522018031,0.7884137931034483,1.1041954846715272
280120-24,95,6197,0.7714054653920003,0.743937575030012,1.5714772147961094
280120-24,96,10806,0.7434559411325355,0.8067189249720045,1.4952490350526055
280120-24,97,12054,0.7917034454183183,0.7706175680859225,1.6369141104333198
280120-24,98,4295,0.8730366519198209,0.738734090127279,2.050631757506562
280120-24,99,10504,0.5119658449470931,0.7436460176991151,1.1641364863702381
280120-24,100,17114,0.327590725772358,0.7709009009009009,1.0584029646098272
280120-24,101,13929,0.49155293023748536,0.7959428571428572,1.148306414406968
280120-24,102,6504,0.7626360856477505,0.7894161912853501,1.5460065296701317
280120-24,103,9698,0.41342417488819033,0.77466251298027,1.0982511390089515
280120-24,104,12274,0.6156159831516794,0.7780172413793104,1.268960983350777
280120-24,105,7481,0.9322113413247469,0.49833466560085266,2.7630844974160818
280120-24,106,8298,0.8718991164393697,0.5203812868430955,2.042126860512577
280120-24,107,10202,0.8300455136224832,0.5650825301872161,1.793092681082715
280120-24,108,13203,0.44504266869325776,0.7957449373191899,1.1166829057678942
280120-24,109,7538,0.9351840763750795,0.6079032258064516,2.8235663794737937
280120-24,110,12790,0.5155135947780848,0.7779805352798054,1.1670226475281338
280120-24,111,11850,0.5532953058372853,0.7601513887997947,1.2005015551506177
280120-24,112,7602,0.9115770235183533,0.6980716253443526,2.4323246107368757
280120-24,113,13450,0.6571500892690768,0.7719237832874196,1.3266826737310817
280120-24,114,11548,0.5252226641000406,0.7122240039472061,1.175136688379672
280120-24,115,6968,0.8184353828234786,0.7454000855798032,1.7403454182756317
280120-24,116,8823,0.8941164855275433,0.6602559305545161,2.2329679211951707
280120-24,117,14781,0.38359820545777723,0.738976102389761,1.082836927155763
280120-24,118,6149,0.7602119494196369,0.748599951302654,1.5392308142764908
280120-24,119,11350,0.5865705296542594,0.5397821848100062,1.2347231558927672
280120-24,120,7064,0.8838824466541038,0.6444079547527823,2.138081038473121
280120-24,121,17266,0.5636800553147456,0.7577792407285495,1.2106636942024829
280120-24,122,12449,0.4378756299603704,0.7919211195928754,1.1123030588202603
280120-24,123,8643,0.5058224194951578,0.5913382594417077,1.159235310089515
280120-24,124,4499,0.7818684832631392,0.5571517027863777,1.603994841530775
280120-24,125,9254,0.6210043248116576,0.6951622596153846,1.275824054597589
280120-24,126,4210,0.7752581609169332,0.696443341604632,1.5831689946322889
280120-24,127,6576,0.7670552382324409,0.6163074039362699,1.558649493156691
280120-24,128,17987,0.5438133315208284,0.7392322867006411,1.1916022424738293
280120-24,129,9009,0.576749398668311,0.7711864406779662,1.224108380116669
280120-24,130,9849,0.6793098731278715,0.7073906485671192,1.3626734195532306
280120-24,131,11375,0.5709361429819862,0.7730207271491675,1.2180350001107747
280120-24,132,9067,0.579544734001523,0.6746279761904762,1.2270835579689712
280120-26,1,11557,0.6301566357725995,0.7583333333333333,1.2878830174135307
280120-26,2,12648,0.7186540434203534,0.7004873726185201,1.4380878893003932
280120-26,3,11476,0.6141809303450884,0.8296703296703297,1.2671617327621343
280120-26,4,12098,0.4907697303464118,0.7900992685475444,1.1477243917719278
280120-26,5,14972,0.4066439066242944,0.8110509209100758,1.0945868139249662
280120-26,6,7729,0.4007456863977672,0.7661578112609041,1.0914774527785065
280120-26,7,9859,0.45289585512358216,0.7875229650930585,1.1216251919784872
280120-26,8,9790,0.8841083816205206,0.7336080929186961,2.1400358335055607
280120-26,9,12874,0.42916195613616914,0.7861984732824427,1.1071407143160428
280120-26,10,12449,0.3547427531674096,0.772031007751938,1.069559960028591
280120-26,11,13763,0.3210884707125314,0.7839485076327182,1.055911346775168
280120-26,12,9824,0.24460868686144643,0.7763553026710921,1.0313298622418077
280120-26,13,11987,0.43017072007366614,0.7733548387096775,1.107729389344619
280120-26,14,12845,0.3593060870813313,0.7976279185295578,1.0715589554144158
280120-26,15,12307,0.6744777855150419,0.75115966796875,1.35447186765607
280120-26,16,14662,0.3202035550621091,0.7755209986247752,1.0555774562774105
280120-26,17,10172,0.3214318487345455,0.7628618569071547,1.056041241605955
280120-26,18,11152,0.4173698839792872,0.800976800976801,1.10042876670709
280120-26,19,10165,0.4974603470269409,0.7771406727828746,1.1527554037326864
280120-26,20,11631,0.4469951602160068,0.7901494565217392,1.1178975250271457
280120-26,21,9560,0.4253711386148721,0.7636392683121656,1.1049491751155769
280120-26,22,8191,0.4252234813142994,0.7646564600448096,1.1048644670970216
280120-26,23,10960,0.5212732106546942,0.8284202569916855,1.1717973882759352
280120-26,24,9887,0.3343645620702104,0.7887514958117272,1.0610712137807197
280120-26,25,4528,0.9057732160137076,0.7861111111111111,2.359810918209159
280120-26,26,7149,0.42735790410134333,0.776474421635712,1.1060937097641457
280120-26,27,10970,0.26182551912195934,0.8223388305847077,1.036145709953736
280120-26,28,14112,0.5110986026622768,0.7747035573122529,1.163437234378186
280120-26,29,12070,0.4842675843020316,0.7603149606299212,1.1429617165689887
280120-26,30,11113,0.6160114395482765,0.756501021102791,1.2694588904477826
280120-26,31,8179,0.6220177797309632,0.7510560146923784,1.2771341236171212
280120-26,32,10524,0.5944138494622225,0.7771377935312361,1.2435347116601703
280120-26,33,9027,0.7348311740690456,0.7742516510849987,1.4743824690906426
280120-26,34,12082,0.4538795421166321,0.7676960223662473,1.122255039788479
280120-26,35,11347,0.6479623626711695,0.7489274635337602,1.3129004791514933
280120-26,36,8844,0.44924185209247,0.76730869338886,1.1193066936087468
280120-26,37,16136,0.5219068456957301,0.7727599252909343,1.1723295232419808
280120-26,38,9123,0.6118827750143472,0.8313285948605795,1.2643048794747085
280120-26,39,11920,0.6069072710610937,0.7700258397932817,1.2582214557542495
280120-26,40,11234,0.5863435272675048,0.7566002155172413,1.2344726354288773
