slide,inst,rec@0.5,area,ecc,extent,axis_ratio
280120-22,56,1,12821,0.3112094543789021,0.7586839457956092,1.052253491158535
280120-22,57,1,10783,0.3670869923974819,0.7746408045977011,1.0750530948631671
280120-22,58,1,9921,0.7009910992327653,0.7576174112256586,1.402190179914673
280120-22,59,1,11616,0.4001661134294051,0.8006617038875103,1.091175786304421
280120-22,60,1,9495,0.5307250471102961,0.7938963210702341,1.1798796707436172
280120-22,61,0,21476,0.5745405927635877,0.8050682261208577,1.2217827914393566
280120-22,62,1,12261,0.5738179845481574,0.7920031005748983,1.2210267785746716
280120-22,63,1,14147,0.5850524283805697,0.7771368929905516,1.233052506690655
280120-22,64,1,9517,0.5953318308202505,0.7734254368143031,1.2445861462894876
280120-22,65,1,8580,0.5271399359318263,0.790929203539823,1.1767772515979904
280120-22,66,1,9922,0.6473221251222838,0.7585626911314984,1.3119631191176773
280120-22,67,1,9564,0.3897162197571547,0.784577522559475,1.08585296859775
280120-22,68,1,11392,0.4819645150441619,0.8065132743362832,1.141304009117699
280120-22,69,1,11237,0.5391888073900758,0.7942465366129489,1.1873876899743392
280120-22,70,1,10747,0.7066346518843487,0.7634981528843422,1.4132705630344298
280120-22,71,1,7160,0.8250636392824247,0.696294855586891,1.7697867931561075
280120-22,72,1,11227,0.6113496081519341,0.8240604815032296,1.2636463758590606
280120-22,73,1,8770,0.8041075514705271,0.6920770202020202,1.682131487967257
280120-22,74,1,9505,0.7028286617676853,0.8640909090909091,1.4057596201176754
280120-22,75,0,11399,0.5891279367739085,0.7566544971788914,1.237562845174564
280120-22,76,1,10689,0.1597941124028762,0.787577365163572,1.0130168981485366
280120-22,77,1,12235,0.5187978228122507,0.7260696694558186,1.1697316075713975
280120-22,78,1,8131,0.747313799696405,0.6921178072863466,1.5049559354703348
280120-22,79,1,13858,0.5606128559050211,0.7607597716293368,1.2076156621655458
280120-22,80,1,11316,0.5142377860024686,0.7941052631578948,1.1659799856411228
280120-22,81,1,13458,0.5386948066563569,0.8480151228733459,1.1869422361930848
280120-22,82,1,10974,0.5503161047848257,0.7876830318690784,1.1976673316691244
280120-22,83,1,7394,0.9264256207253162,0.8573747680890538,2.6561987857512626
280120-22,84,1,11810,0.5385613037228835,0.7558883768561188,1.1868220090459447
280120-22,85,1,12450,0.5907686159138695,0.7091592617908408,1.2394015262521
280120-22,86,1,7897,0.8102803463524133,0.7133694670280036,1.706361014709152
280120-22,87,1,6793,0.809854831396416,0.7403007846556233,1.704651016585066
280120-22,88,1,10166,0.6293237967263945,0.7560050568900126,1.286764132261159
280120-22,89,1,10721,0.7631291777481511,0.733059829059829,1.5473984229537252
280120-22,90,1,10312,0.7296853595408558,0.741017533774073,1.462452136307712
280120-22,91,1,6257,0.7962027715737978,0.7050140845070423,1.6528109529139472
280120-22,92,1,8332,0.9067727169503476,0.6312121212121212,2.3718052256660958
280120-22,93,1,8791,0.708367676129073,0.7053678889512959,1.4167443780384072
280120-22,94,0,16850,0.3146766223973244,0.7797676893886807,1.0535199316920585
280120-22,95,1,8113,0.8820721285302503,0.7826548331082385,2.122626776295093
280120-22,96,1,11178,0.5418273962200659,0.7728152654867256,1.1897824602774865
280120-22,97,1,13768,0.482702043668137,0.7710573476702509,1.1418332240917743
280120-22,98,1,10826,0.6272879215334028,0.7587608634707037,1.2840474300468658
280120-22,99,1,12613,0.4079523766718974,0.7892003503941935,1.095286403057655
280120-22,100,1,13021,0.5911442736365822,0.7416837548416496,1.2398243954915182
280120-22,101,1,8450,0.2184896318313843,0.6921690694626474,1.024758923719352
280120-22,102,1,6321,0.8616963806821687,0.8091397849462365,1.9707375882435791
280120-22,103,1,8729,0.2956427618813236,0.792033390799383,1.0467931510378212
280120-22,104,1,10743,0.5372894531358946,0.7905658988888071,1.1856799523065764
280120-22,105,1,6051,0.7506108933943035,0.7147413182140326,1.5134443172223777
280120-22,106,1,9320,0.605822984428396,0.7497988736926791,1.2569138640189366
280120-22,107,0,4483,0.7782375231820121,0.730606258148631,1.592432685605168
280120-22,108,1,11992,0.6686389186355172,0.7219747140276942,1.3448320983139734
280120-22,109,1,10566,0.4732132317345834,0.7593244699964068,1.135140883565664
280120-22,110,1,9021,0.6939346007311741,0.7461538461538462,1.3888155253765024
280120-22,111,1,12435,0.583221588579703,0.8224206349206349,1.2310524049346177
280120-22,112,0,10249,0.6852317037585077,0.7612150920974451,1.3730131539075563
280120-22,113,1,11744,0.685559351093863,0.7508951406649617,1.3735947853737231
280120-22,114,0,11565,0.6289649340166776,0.8065978518621844,1.286283368153364
280120-22,115,1,9689,0.5176564931160107,0.7739436057193066,1.1687861040565468
280120-22,116,1,12045,0.2872042938678946,0.7536603679139031,1.0439837113033568
280120-22,117,1,11858,0.6193075057205759,0.7389082751744765,1.2736443646545488
280120-22,118,1,11186,0.5643893236130694,0.8619201725997843,1.2113742024186454
280120-22,119,0,12889,0.4698816869393523,0.7546252927400469,1.1328499942676302
280120-22,120,1,7602,0.8401586977164611,0.7564179104477612,1.8438596306272408
280120-22,121,1,9377,0.6481350289597037,0.7168960244648318,1.3131537797904065
280120-22,122,1,11395,0.4724082252288509,0.7722282461371646,1.13458457383074
280120-22,123,1,9850,0.6861419417607694,0.6884260553536483,1.3746315028827023
280120-22,124,1,11511,0.6130309384390329,0.7895061728395062,1.265728412855003
280120-22,125,0,8485,0.5151460437189251,0.7080273698264352,1.166721712463174
280120-22,126,1,7625,0.709966527768842,0.7667940466613034,1.4199796955866602
280120-22,127,1,7298,0.8446508175095384,0.8585882352941177,1.868049712939983
280120-22,128,0,4460,0.9069053621956912,0.7874293785310734,2.37341179712815
280120-22,129,1,10945,0.4746074124549694,0.7234450393284421,1.1361085364252248
280120-22,130,1,5659,0.8518660749896645,0.7543321780858437,1.909272630676855
280120-22,131,1,10077,0.763141078043956,0.6162548923679061,1.5474320725468675
280120-22,132,1,7610,0.8729773871375545,0.5818042813455657,2.0501857565782866
280120-22,133,1,9629,0.7328843244393879,0.7695812020460358,1.4698246477309167
280120-22,134,1,11308,0.3374431888935875,0.7536656891495601,1.062308770005154
280120-22,135,1,13244,0.6349081411951394,0.7163953048087845,1.2943515479192509
280120-22,136,1,12905,0.6181924527383014,0.7365867579908676,1.2722212925994218
280120-22,137,1,8101,0.9462765481784108,0.6067710283873867,3.0925431689209817
280120-22,138,0,8878,0.6142519117962041,0.7430532306662203,1.2672504500080413
280120-22,139,1,11287,0.4233474078760023,0.7774486843917895,1.1037924479201295
280120-22,140,1,11987,0.5036770115079399,0.7490938632670916,1.157552039057285
280120-22,141,1,10541,0.6181607388567358,0.7696407710280374,1.2721809253397989
280120-22,142,1,11767,0.3560312293516129,0.7660807291666667,1.0701206654280229
280120-22,143,1,14311,0.6184935827001439,0.7543221589711153,1.272604883055463
280120-22,144,1,9123,0.7908448199223014,0.6337176993609336,1.633942276939536
280120-22,145,1,13021,0.5012977465272098,0.7543158382574441,1.1557021422808265
280120-22,146,1,10503,0.448639039536867,0.7810664088644307,1.1189273807897009
280120-22,147,1,9478,0.9219042182913496,0.6915219611848825,2.581192186639966
280120-22,148,1,11585,0.4007306663541719,0.7431522227211496,1.0914696262072152
280120-22,149,1,8075,0.5430353814819189,0.6355765446674537,1.1908875916311732
280120-22,150,1,11226,0.6672507538822534,0.7256625727213962,1.3425825513983238
280120-22,151,0,5942,0.4004025993875592,0.6818129661503155,1.0912987937978516
280120-22,152,0,9898,0.7136616994832609,0.6990112994350283,1.427571053678039
280120-22,153,1,7553,0.5387925160156518,0.624679513687867,1.1870302712007184
280120-22,154,1,5707,0.9194646507383708,0.7952898550724637,2.5434117162653087
280120-22,155,1,12286,0.5545545469213549,0.7647681294740118,1.201710213223239
280120-22,156,1,8119,0.7735711104586392,0.658902775523454,1.5780101003552245
280120-22,157,1,11447,0.6155802585788868,0.7226641414141414,1.2689160482139874
280120-22,158,1,16500,0.820708815789906,0.67171470444553,1.7502507991239815
280120-22,159,1,14481,0.4190934263551508,0.744600987248046,1.1013905866278746
280120-22,160,0,5436,0.2266035448880959,0.798941798941799,1.0267076635580128
280120-22,161,0,7120,0.7009302519539576,0.6612798365375685,1.4020726087138642
280120-22,162,1,13393,0.4224017829547,0.758208786231884,1.10325507531809
280120-22,163,1,8469,0.8839510263032211,0.5991086587436333,2.13867377224142
280120-22,164,1,14292,0.6774411001732207,0.7288861689106487,1.3594769407252874
280120-22,165,1,9879,0.3899615714204257,0.7158695652173913,1.0859754473400285
280120-22,166,1,10137,0.6345229403039879,0.7518914107699154,1.2938216936715852
280120-22,167,1,8610,0.668380633056502,0.7252358490566038,1.3444123308766651
280120-22,168,0,13123,0.758291200904748,0.711466522092708,1.5339399850969235
280120-22,169,1,8699,0.5643440851699709,0.7227484214024593,1.2113288208409012
280120-22,170,1,8493,0.8154586179032984,0.645021645021645,1.7276666049259712
280120-22,171,1,9427,0.5978255144160957,0.623478835978836,1.2474641299629003
280120-22,172,1,8176,0.6512619800758682,0.617989417989418,1.3177783269341736
280120-24,1,1,11084,0.5083695385205023,0.7862665815421721,1.1612526855853365
280120-24,2,1,11535,0.4383272441778273,0.8286637931034483,1.112575436288233
280120-24,3,1,5979,0.765711747324938,0.73003663003663,1.5547653029442947
280120-24,4,1,8225,0.7231019177401842,0.8221711315473811,1.447719896672547
280120-24,5,1,11024,0.4875866144006813,0.7742660486023318,1.1453774696851478
280120-24,6,1,11343,0.3892358675376418,0.7818444995864351,1.0856135212951397
280120-24,7,1,13868,0.3823895177321608,0.7908302919708029,1.082249651933241
280120-24,8,1,13095,0.4560965591371785,0.8061438069441025,1.1236835136255507
280120-24,9,1,8868,0.6687472481133898,0.7589216944801027,1.345008321494981
280120-24,10,1,11724,0.6073728037847193,0.7542460113226969,1.25878483644824
280120-24,11,1,10028,0.7079686999191439,0.7395280235988201,1.4159416126091533
280120-24,12,1,14487,0.5113998531952314,0.7667513496348047,1.163679853595972
280120-24,13,1,10432,0.6622209004108579,0.7429141147984618,1.3345635029868217
280120-24,14,1,8966,0.3449002513645767,0.7909315455187015,1.06537192079288
280120-24,15,1,6828,0.3817567250472403,0.7821305841924399,1.0819433104058305
280120-24,16,0,19005,0.0504261169689897,0.775967662910338,1.0012738264597238
280120-24,17,1,9929,0.3294583114336581,0.777586341921842,1.059131162613277
280120-24,18,1,6458,0.6347784408715326,0.715567867036011,1.2941730330142005
280120-24,19,1,10710,0.6434230811433587,0.8258154059680777,1.3063173497676392
280120-24,20,1,12298,0.7755091061814968,0.7226466094723234,1.5839416668744437
280120-24,21,1,13287,0.4373601898257304,0.794296987087518,1.1119927736925526
280120-24,22,1,11477,0.5255781584501481,0.7873362145846196,1.1754399073249395
280120-24,23,1,9327,0.6009904417258423,0.7125286478227655,1.251163253659112
280120-24,24,1,7955,0.5732733307790691,0.7556041033434651,1.2204585006240658
280120-24,25,1,9913,0.2353276320916886,0.7833886518097044,1.0288953953212536
280120-24,26,1,11920,0.4605706343872638,0.7879428873611846,1.126604353594156
280120-24,27,1,8774,0.795428117141756,0.7794953802416489,1.6500344731045444
280120-24,28,1,9862,0.4503707008310782,0.7810866466022494,1.1200194206268317
280120-24,29,1,16723,0.3641130121363906,0.779191128506197,1.073704702328849
280120-24,30,1,9796,0.5855631097399752,0.7693395115055368,1.2336132643116513
280120-24,31,1,12960,0.7010731040119381,0.7397260273972602,1.4023486953188686
280120-24,32,1,12057,0.4169399842937899,0.7596396169354839,1.1001898707086712
280120-24,33,1,11359,0.5466638443193063,0.7943356643356644,1.19424066328406
280120-24,34,1,8672,0.4899484860770828,0.7735260012487736,1.1471160410469792
280120-24,35,0,10247,0.8409088616100994,0.647437922537436,1.84782509592784
280120-24,36,1,6432,0.6822948018213416,0.7680917124432768,1.3678446879547186
280120-24,37,1,14526,0.5557453174708781,0.7914351095129127,1.2028590545965543
280120-24,38,0,6364,0.5436594040426744,0.7730806608357629,1.191460656229551
280120-24,39,1,8754,0.4088050901913634,0.8031192660550459,1.0957442513543354
280120-24,40,1,11878,0.643619110336289,0.7485977185353249,1.30659864986846
280120-24,41,1,13629,0.5774796773473176,0.752817057003977,1.2248821679363808
280120-24,42,1,9640,0.7252278491756535,0.7934156378600823,1.4524139560683422
280120-24,43,1,10732,0.638708622904548,0.7454848569046958,1.2996318088923162
280120-24,44,1,11642,0.5155153318794691,0.7916496668026656,1.167024070855068
280120-24,45,1,11267,0.6139696222357647,0.7328130081300813,1.266897797012129
280120-24,46,1,9384,0.7017947229962607,0.7447619047619047,1.4037467102353909
280120-24,47,1,8376,0.5985978260879852,0.7574606619641888,1.2483619728526725
280120-24,48,1,9655,0.6681561243237664,0.7468285891089109,1.3440479085296413
280120-24,49,1,12001,0.5088911206788128,0.7559208868732679,1.161668345652958
280120-24,50,1,8964,0.260603018945246,0.7410714285714286,1.0357906635982703
280120-24,51,1,11900,0.6124190570278095,0.7882882882882883,1.26496885059208
280120-24,52,1,9663,0.4134028613181057,0.7848440545808967,1.0982394671793527
280120-24,53,1,8597,0.7673699256025204,0.8040591096146652,1.5595644965708435
280120-24,54,1,8453,0.2871554786573748,0.7673384168482208,1.0439677605793536
280120-24,55,1,12496,0.4884400338922572,0.7883414295628036,1.146003789650082
280120-24,56,1,7543,0.5292291754414872,0.7256373256373256,1.1785796616937871
280120-24,57,1,12173,0.3767303319648874,0.7551488833746898,1.0795370786009328
280120-24,58,1,5204,0.7080485894322172,0.7975478927203065,1.4161022099139573
280120-24,59,1,9760,0.860704953554004,0.7721518987341772,1.9642348260350937
280120-24,60,1,11231,0.5824368645738578,0.7868151884545327,1.23020001828441
280120-24,61,0,5343,0.8193488325905908,0.7559422750424448,1.744301786404712
280120-24,62,1,8918,0.7417419490929652,0.7050359712230215,1.4910120715106985
280120-24,63,1,8468,0.6113742867890605,0.7539173789173789,1.2636768205759057
280120-24,64,1,8733,0.6796161641746294,0.7580729166666667,1.3632003184793338
280120-24,65,1,8779,0.8100681843767882,0.7632585637280473,1.7055076535528109
280120-24,66,1,5102,0.8280854528750524,0.8063853327011222,1.78379704386811
280120-24,67,1,7810,0.4990709402877644,0.7518290335001925,1.1539866748713534
280120-24,68,1,8903,0.3130567048909631,0.7570578231292517,1.0529259146166143
280120-24,69,1,10723,0.3748977579179624,0.7778180763092993,1.0786716629334168
280120-24,70,0,4075,0.8952423682608861,0.7672754660139334,2.2442683554053824
280120-24,71,1,9614,0.6060002144461125,0.7666666666666667,1.257127155560243
280120-24,72,1,8522,0.6476654027499225,0.8399369209540706,1.3124653406021674
280120-24,73,1,8460,0.7277805940145206,0.7970604861503674,1.4581297238525648
280120-24,74,0,4182,0.8818329863374191,0.7401769911504424,2.1206125705189875
280120-24,75,0,4793,0.8572795308131317,0.7641900510204082,1.942308592527715
280120-24,76,1,9206,0.7557904357410257,0.7380150713484047,1.5271522141067977
280120-24,77,1,12658,0.6260007620365988,0.7497038616441601,1.2823431875347204
280120-24,78,1,13947,0.7061816616573683,0.7609668267132257,1.412368152078589
280120-24,79,1,10032,0.2914143378883989,0.6852459016393443,1.0453723717644354
280120-24,80,1,8395,0.6546718907547278,0.7604166666666666,1.322903270072049
280120-24,81,1,8004,0.6855402997864684,0.773109243697479,1.373560938102874
280120-24,82,1,6893,0.8174664658411189,0.6224489795918368,1.7361828642450023
280120-24,83,1,17144,0.1888746089048679,0.7933731315655513,1.0183286811432213
280120-24,84,1,14870,0.591363674742776,0.7289215686274509,1.2400716950506034
280120-24,85,1,7712,0.8721758535303598,0.6231919191919192,2.0441851520610728
280120-24,86,0,16345,0.4643464290318119,0.7626446435237029,1.1291095521593852
280120-24,87,1,15484,0.3640585712333127,0.7741225877412259,1.073680168307907
280120-24,88,1,12354,0.5530020344267069,0.7146824019437695,1.2002209810950075
280120-24,89,1,9972,0.4615357611885843,0.7753071062043229,1.1272411752169065
280120-24,90,0,7508,0.884524798127407,0.6097125223323047,2.14365408860063
280120-24,91,1,16431,0.5894888429016601,0.7366840028694405,1.237966166263344
280120-24,92,1,10575,0.532979703513082,0.7833333333333333,1.1818542463885882
280120-24,93,1,8134,0.5657661014324145,0.8142142142142142,1.2127595268438205
280120-24,94,1,11432,0.4240543522018031,0.7884137931034483,1.1041954846715272
280120-24,95,1,6197,0.7714054653920003,0.743937575030012,1.5714772147961094
280120-24,96,1,10806,0.7434559411325355,0.8067189249720045,1.4952490350526055
280120-24,97,1,12054,0.7917034454183183,0.7706175680859225,1.6369141104333198
280120-24,98,0,4295,0.8730366519198209,0.738734090127279,2.050631757506562
280120-24,99,1,10504,0.5119658449470931,0.7436460176991151,1.164136486370238
280120-24,100,0,17114,0.327590725772358,0.7709009009009009,1.0584029646098272
280120-24,101,0,13929,0.4915529302374853,0.7959428571428572,1.148306414406968
280120-24,102,1,6504,0.7626360856477505,0.7894161912853501,1.5460065296701315
280120-24,103,1,9698,0.4134241748881903,0.77466251298027,1.0982511390089515
280120-24,104,1,12274,0.6156159831516794,0.7780172413793104,1.268960983350777
280120-24,105,1,7481,0.9322113413247468,0.4983346656008526,2.7630844974160818
280120-24,106,1,8298,0.8718991164393697,0.5203812868430955,2.042126860512577
280120-24,107,1,10202,0.8300455136224832,0.5650825301872161,1.793092681082715
280120-24,108,1,13203,0.4450426686932577,0.7957449373191899,1.1166829057678942
280120-24,109,1,7538,0.9351840763750796,0.6079032258064516,2.8235663794737937
280120-24,110,1,12790,0.5155135947780848,0.7779805352798054,1.1670226475281338
280120-24,111,1,11850,0.5532953058372853,0.7601513887997947,1.2005015551506175
280120-24,112,1,7602,0.9115770235183532,0.6980716253443526,2.432324610736876
280120-24,113,1,13450,0.6571500892690768,0.7719237832874196,1.3266826737310815
280120-24,114,1,11548,0.5252226641000406,0.7122240039472061,1.175136688379672
280120-24,115,1,6968,0.8184353828234786,0.7454000855798032,1.7403454182756315
280120-24,116,1,8823,0.8941164855275433,0.6602559305545161,2.2329679211951707
280120-24,117,1,14781,0.3835982054577772,0.738976102389761,1.082836927155763
280120-24,118,0,6149,0.7602119494196369,0.748599951302654,1.5392308142764908
280120-24,119,1,11350,0.5865705296542594,0.5397821848100062,1.2347231558927672
280120-24,120,0,7064,0.8838824466541038,0.6444079547527823,2.138081038473121
280120-24,121,1,17266,0.5636800553147456,0.7577792407285495,1.2106636942024829
280120-24,122,1,12449,0.4378756299603704,0.7919211195928754,1.1123030588202605
280120-24,123,1,8643,0.5058224194951578,0.5913382594417077,1.159235310089515
280120-24,124,0,4499,0.7818684832631392,0.5571517027863777,1.603994841530775
280120-24,125,1,9254,0.6210043248116576,0.6951622596153846,1.275824054597589
280120-24,126,0,4210,0.7752581609169332,0.696443341604632,1.5831689946322889
280120-24,127,1,6576,0.7670552382324409,0.6163074039362699,1.558649493156691
280120-24,128,1,17987,0.5438133315208284,0.7392322867006411,1.1916022424738293
280120-24,129,0,9009,0.576749398668311,0.7711864406779662,1.224108380116669
280120-24,130,1,9849,0.6793098731278715,0.7073906485671192,1.3626734195532306
280120-24,131,0,11375,0.5709361429819862,0.7730207271491675,1.2180350001107747
280120-24,132,0,9067,0.579544734001523,0.6746279761904762,1.2270835579689712
280120-26,1,1,11557,0.6301566357725995,0.7583333333333333,1.2878830174135307
280120-26,2,1,12648,0.7186540434203534,0.7004873726185201,1.4380878893003932
280120-26,3,1,11476,0.6141809303450884,0.8296703296703297,1.2671617327621345
280120-26,4,1,12098,0.4907697303464118,0.7900992685475444,1.1477243917719278
280120-26,5,1,14972,0.4066439066242944,0.8110509209100758,1.0945868139249662
280120-26,6,1,7729,0.4007456863977672,0.7661578112609041,1.0914774527785065
280120-26,7,1,9859,0.4528958551235821,0.7875229650930585,1.1216251919784872
280120-26,8,1,9790,0.8841083816205206,0.7336080929186961,2.1400358335055607
280120-26,9,1,12874,0.4291619561361691,0.7861984732824427,1.1071407143160428
280120-26,10,1,12449,0.3547427531674096,0.772031007751938,1.069559960028591
280120-26,11,1,13763,0.3210884707125314,0.7839485076327182,1.055911346775168
280120-26,12,1,9824,0.2446086868614464,0.7763553026710921,1.0313298622418077
280120-26,13,1,11987,0.4301707200736661,0.7733548387096775,1.107729389344619
280120-26,14,1,12845,0.3593060870813313,0.7976279185295578,1.0715589554144158
280120-26,15,1,12307,0.6744777855150419,0.75115966796875,1.35447186765607
280120-26,16,1,14662,0.3202035550621091,0.7755209986247752,1.0555774562774105
280120-26,17,1,10172,0.3214318487345455,0.7628618569071547,1.056041241605955
280120-26,18,1,11152,0.4173698839792872,0.800976800976801,1.10042876670709
280120-26,19,1,10165,0.4974603470269409,0.7771406727828746,1.1527554037326864
280120-26,20,1,11631,0.4469951602160068,0.7901494565217392,1.1178975250271457
280120-26,21,1,9560,0.4253711386148721,0.7636392683121656,1.1049491751155769
280120-26,22,1,8191,0.4252234813142994,0.7646564600448096,1.1048644670970216
280120-26,23,1,10960,0.5212732106546942,0.8284202569916855,1.1717973882759352
280120-26,24,1,9887,0.3343645620702104,0.7887514958117272,1.0610712137807197
280120-26,25,0,4528,0.9057732160137076,0.7861111111111111,2.359810918209159
280120-26,26,1,7149,0.4273579041013433,0.776474421635712,1.1060937097641457
280120-26,27,1,10970,0.2618255191219593,0.8223388305847077,1.036145709953736
280120-26,28,1,14112,0.5110986026622768,0.7747035573122529,1.163437234378186
280120-26,29,1,12070,0.4842675843020316,0.7603149606299212,1.1429617165689887
280120-26,30,1,11113,0.6160114395482765,0.756501021102791,1.2694588904477826
280120-26,31,1,8179,0.6220177797309632,0.7510560146923784,1.2771341236171212
280120-26,32,1,10524,0.5944138494622225,0.7771377935312361,1.2435347116601705
280120-26,33,1,9027,0.7348311740690456,0.7742516510849987,1.4743824690906426
280120-26,34,1,12082,0.4538795421166321,0.7676960223662473,1.122255039788479
280120-26,35,1,11347,0.6479623626711695,0.7489274635337602,1.312900479151493
280120-26,36,1,8844,0.44924185209247,0.76730869338886,1.1193066936087468
280120-26,37,1,16136,0.5219068456957301,0.7727599252909343,1.1723295232419808
280120-26,38,1,9123,0.6118827750143472,0.8313285948605795,1.2643048794747085
280120-26,39,0,11920,0.6069072710610937,0.7700258397932817,1.2582214557542497
280120-26,40,1,11234,0.5863435272675048,0.7566002155172413,1.2344726354288773
280120-26,41,1,10725,0.5664363040880743,0.7768361581920904,1.2134368376586806
280120-26,42,1,11014,0.5698508668128438,0.7867142857142857,1.2169178890355774
280120-26,43,1,6998,0.6094331050580636,0.7432030586236194,1.2612925204818592
280120-26,44,0,9653,0.3313704219964445,0.776463963963964,1.0598825833030658
280120-26,45,1,12711,0.6376511691815575,0.778860294117647,1.2981529602750073
280120-26,46,1,8266,0.7469355681454836,0.7917624521072797,1.5039936465285626
280120-26,47,1,10241,0.5738234180471453,0.7694214876033058,1.2210324544702444
280120-26,48,1,10857,0.5339588922125136,0.731850353892821,1.1827175095598594
280120-26,49,1,9239,0.4161445909649112,0.7709445927903872,1.099748927338584
280120-26,50,1,12292,0.6114784448084707,0.7660476131123022,1.2638053525534567
280120-26,51,1,6129,0.6561840812959808,0.795974025974026,1.3252039040500527
280120-26,52,1,11186,0.4007213506350024,0.7642276422764228,1.0914647722495423
280120-26,53,1,9652,0.5416951395256251,0.7820450494247285,1.1896618005792343
280120-26,54,1,10504,0.4094888595519369,0.7808504311626524,1.0961124951757728
280120-26,55,1,8295,0.6685525060346458,0.7592677345537757,1.3446915981601186
280120-26,56,1,16543,0.4361224344461397,0.7778718201909061,1.111250216672276
280120-26,57,1,7531,0.9549883486534384,0.5036784376672017,3.3710519100202365
280120-26,58,1,10782,0.4047549080119349,0.7745689655172414,1.093583148418973
280120-26,59,0,4457,0.7004771271074512,0.7068992862807296,1.4011983148571625
280120-26,60,1,13542,0.392619361698027,0.7732100034258308,1.0873098284142717
280120-26,61,1,12006,0.4347533391145715,0.7632549268912905,1.1104330395029889
280120-26,62,1,10056,0.4855528492240178,0.7914994096812279,1.143893424568981
280120-26,63,0,8605,0.5933058019273129,0.7586845353553165,1.242271274008024
280120-26,64,1,11536,0.6420620791924492,0.7614018876641806,1.304371672614864
280120-26,65,1,10291,0.4568089811669966,0.7802714383198119,1.124145184842137
280120-26,66,0,9117,0.7020660018264928,0.7605105105105106,1.404273722480179
280120-26,67,1,9344,0.4404525721172129,0.7881241565452092,1.1138637399973437
280120-26,68,0,5411,0.8897469648528205,0.7920081967213115,2.1908008198207285
280120-26,69,1,10363,0.5827114162823854,0.7579170628245447,1.230497911262031
280120-26,70,1,9648,0.4437373213855057,0.783625730994152,1.115876025593798
280120-26,71,1,13219,0.701854681411983,0.7562356979405034,1.4038631225903215
280120-26,72,1,13340,0.696150177164292,0.7784780578898226,1.3929590690826623
280120-26,73,1,10812,0.6436625317874142,0.7514595496246872,1.3066609954402033
280120-26,74,1,13757,0.2401483016969686,0.7777589326096789,1.0301459734263656
280120-26,75,1,6603,0.922935929049241,0.7028954651905471,2.5977157015205647
280120-26,76,1,11385,0.3878330461714443,0.7851724137931034,1.08491683153783
280120-26,77,1,16275,0.441708148374842,0.7915086081120514,1.1146298742998186
280120-26,78,1,10247,0.2969755172440658,0.7753480629539952,1.0472464243129278
280120-26,79,1,13756,0.5143110950237216,0.7742879657773275,1.1660397523084818
280120-26,80,1,7120,0.9338631028101644,0.4930747922437673,2.796180664492243
280120-26,81,1,14204,0.6612219820847335,0.7113381410256411,1.3329951030745502
280120-26,82,1,9020,0.5808178599966725,0.7615027437737442,1.2284506029197837
280120-26,83,1,9229,0.5739698518716736,0.780993483963781,1.2211854709959409
280120-26,84,1,15771,0.6995655120914285,0.6964758876523582,1.3994460236151254
280120-26,85,1,9739,0.2602391212974436,0.7695164348925411,1.0356853692364276
280120-26,86,1,9069,0.5120736731033173,0.7723556463975473,1.1642235986437943
280120-26,87,1,8630,0.9139274777047844,0.5536665169692693,2.463797421167809
280120-26,88,1,14202,0.8465446402448372,0.6271860095389508,1.878577271334453
280120-26,89,1,12292,0.7033668758618267,0.7997397527651269,1.4068120458774132
280120-26,90,1,6084,0.8349030405201506,0.76954211990893,1.8168702022210568
280120-26,91,1,10667,0.4000367598817022,0.7797514619883041,1.091108551758713
280120-26,92,1,9250,0.2619125732351783,0.7861635220125787,1.036171070108873
280120-26,93,0,14588,0.6563114085859638,0.7223212517330164,1.325398410069655
280120-26,94,1,10500,0.7180433000147092,0.741682559864378,1.436784843186957
280120-26,95,1,6891,0.878944302712693,0.7324617346938775,2.0967682411355217
280120-26,96,1,9089,0.5723797751669709,0.7780345831193289,1.2195290689760547
280120-26,97,0,10965,0.3677162985809647,0.7679647009385068,1.0753404817553742
280120-26,98,0,8976,0.4215600826407593,0.8006422263848006,1.102778428606316
280120-26,99,0,8131,0.7186052010208711,0.6392295597484277,1.437983510786637
280120-26,100,1,16663,0.6045382488443258,0.7192868859535526,1.255372816479351
280120-26,101,1,8645,0.6998361255745555,0.7042196155099381,1.3999652681409385
280120-26,102,1,12729,0.4529756717980009,0.7535965898999467,1.121676207594707
280120-26,103,1,10614,0.7456673384393125,0.7154701718907988,1.500783992316494
280120-26,104,1,16778,0.8090375385317776,0.7612522686025408,1.7013834682272022
280120-26,105,1,10103,0.918326376629884,0.586463110233935,2.526375140981643
280120-26,106,0,7264,0.898416041736531,0.606951871657754,2.277150511269441
280120-26,107,1,7468,0.7995716933555306,0.7992294520547946,1.6650830303825397
280120-26,108,0,21265,0.6721207781053937,0.8069596235579842,1.3505455315766628
280120-26,109,0,11778,0.6422091866239431,0.7684478371501272,1.3045813589707675
280120-26,110,0,7790,0.4029916454706292,0.6869488536155203,1.09265297665092
280120-26,111,0,6583,0.6418421099267966,0.7608645399907535,1.3040584073627024
280120-26,112,1,11662,0.4923887143663235,0.7471330642578,1.1489295179454575
280120-26,113,1,14231,0.7534945661200609,0.6769896769896769,1.52101865010952
280120-26,114,1,7589,0.8062905232444747,0.6958554923895104,1.690560682331109
